ID,JournalLineNumber,Year,TransactionJournalEntryDescription,PostedDate,EffectiveDate,GeneralLedgerAccountNumber,AccountDescription,TransactionAmount,DebitCreditIndicator,Vendname
34786,1,2020,NULL,19:00.0,01-03-2020,70500-6010              ,Advertising - Web                  ,5000,DR,"GOOGLE.COM, CA                               "
34790,2,2020,NULL,19:00.0,01-03-2020,70500-6010              ,Advertising - Web                  ,5000,DR,"GOOGLE.COM, CA                               "
34794,3,2020,NULL,19:00.0,01-03-2020,70500-6010              ,Advertising - Web                  ,5000,DR,"GOOGLE.COM, CA                               "
34806,1,2020,NULL,22:00.0,02-03-2020,70500-6010              ,Advertising - Web                  ,4008.08,DR,MICROSOFT *BING AD800-518-5689 NV            
34810,1,2020,NULL,23:00.0,02-03-2020,70500-6010              ,Advertising - Web                  ,5000,DR,"GOOGLE.COM, CA                               "
34814,2,2020,NULL,23:00.0,02-03-2020,70500-6010              ,Advertising - Web                  ,5000,DR,"GOOGLE.COM, CA                               "
34818,3,2020,NULL,23:00.0,02-03-2020,70500-6010              ,Advertising - Web                  ,5000,DR,"GOOGLE.COM, CA                               "
34822,1,2020,NULL,03:00.0,29-02-2020,70200-6010              ,Advertising - Radio                ,1275,DR,KILTA                                        
34968,3,2020,NULL,43:00.0,17-02-2020,70500-6010              ,Advertising - Web                  ,5000,DR,"GOOGLE.COM, CA                               "
34983,1,2020,NULL,51:00.0,15-01-2020,70500-6010              ,Advertising - Web                  ,6091.54,DR,MICROSOFT *BING AD800-518-5689 NV            
35176,1,2016,NULL,23:00.0,19-01-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
35180,1,2016,NULL,24:00.0,19-01-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
35600,1,2020,NULL,00:00.0,30-01-2020,70101-6010              ,Advertising Allocation Account     ,-162.38,CR,"GOOGLE.COM, CA                               "
35710,1,2020,NULL,36:00.0,27-03-2020,70101-6010              ,Advertising Allocation Account     ,1190.75,DR,BIRDEYE INC                                  
35718,1,2020,NULL,05:00.0,27-03-2020,70101-6010              ,Advertising Allocation Account     ,162.38,DR,ZIPWHIP.COM                                  
35722,1,2020,NULL,06:00.0,29-03-2020,70500-6010              ,Advertising - Web                  ,5000,DR,"GOOGLE.COM, CA                               "
35734,1,2020,NULL,22:00.0,31-03-2020,70300-6010              ,Advertising - Television           ,49215,DR,KDFW FOX 4                                   
35736,1,2020,NULL,36:00.0,31-03-2020,70200-6010              ,Advertising - Radio                ,5822.5,DR,KRLD-AM                                      
35738,1,2020,NULL,43:00.0,31-03-2020,70200-6010              ,Advertising - Radio                ,14875,DR,KSCS - FM                                    
35740,1,2020,NULL,44:00.0,31-03-2020,70200-6010              ,Advertising - Radio                ,1115.63,DR,KSCS - FM                                    
35742,1,2020,NULL,45:00.0,31-03-2020,70200-6010              ,Advertising - Radio                ,2040,DR,KLIF                                         
35744,1,2020,NULL,47:00.0,31-03-2020,70200-6010              ,Advertising - Radio                ,21981,DR,KTCK                                         
36005,1,2020,NULL,48:00.0,31-03-2020,70200-6010              ,Advertising - Radio                ,12877.5,DR,WBAP-AM                                      
36150,1,2016,NULL,31:00.0,11-01-2016,70101-6010              ,Advertising Allocation Account     ,800,DR,REPUTATION ADVOCATE/THIRD COAST INTERACTIVE  
36166,1,2020,NULL,00:00.0,31-01-2020,70300-6010              ,Advertising - Television           ,21717.5,DR,KPRC                                         
36285,11,2016,Clix Marketing                     ,59:00.0,01-01-2016,70101-6010              ,Advertising Allocation Account     ,-960,CR,NULL
36673,4,2016,KTCK                               ,43:00.0,31-01-2016,70200-6010              ,Advertising - Radio                ,21454,DR,                                             
36674,5,2016,KRLD The Fan Spot                  ,44:00.0,31-01-2016,70200-6010              ,Advertising - Radio                ,9112,DR,                                             
36675,6,2016,KRLD The Fan Show                  ,44:00.0,31-01-2016,70200-6010              ,Advertising - Radio                ,4782,DR,                                             
36676,7,2016,KLTY                               ,44:00.0,31-01-2016,70200-6010              ,Advertising - Radio                ,18955,DR,                                             
36677,8,2016,KDFW Fox 4                         ,44:00.0,31-01-2016,70300-6010              ,Advertising - Television           ,26180,DR,                                             
36678,9,2016,KXAS                               ,44:00.0,31-01-2016,70300-6010              ,Advertising - Television           ,22440,DR,                                             
36679,10,2016,WFAA                               ,45:00.0,31-01-2016,70300-6010              ,Advertising - Television           ,23630,DR,                                             
36680,11,2016,KTVT 11                            ,45:00.0,31-01-2016,70300-6010              ,Advertising - Television           ,6120,DR,                                             
36681,12,2016,Time Warner Cable                  ,45:00.0,31-01-2016,70300-6010              ,Advertising - Television           ,5701,DR,                                             
37047,1,2016,NULL,00:00.0,22-01-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
37051,1,2016,NULL,01:00.0,22-01-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
37055,1,2016,NULL,02:00.0,22-01-2016,70500-6010              ,Advertising - Web                  ,5014.68,DR,MICROSOFT *BING AD800-518-5689 NV            
37059,1,2016,NULL,03:00.0,23-01-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
37151,1,2016,NULL,03:00.0,23-01-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
37155,1,2016,NULL,03:00.0,24-01-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
37244,4,2020,Leadsbridge                        ,18:00.0,31-03-2020,70101-6010              ,Advertising Allocation Account     ,499,DR,JAMES SHARP                                  
37246,5,2020,Camber Marketing                   ,19:00.0,31-03-2020,70101-6010              ,Advertising Allocation Account     ,795,DR,JAMES SHARP                                  
37248,6,2020,Cloadfare                          ,19:00.0,31-03-2020,70101-6010              ,Advertising Allocation Account     ,213.2,DR,JAMES SHARP                                  
37306,1,2020,NULL,45:00.0,19-02-2020,70500-6010              ,Advertising - Web                  ,4000.77,DR,MICROSOFT *BING AD800-518-5689 NV            
37448,1,2016,NULL,41:00.0,24-02-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
37805,1,2016,NULL,53:00.0,08-01-2016,70101-6010              ,Advertising Allocation Account     ,5500,DR,WRIGHTIMC                                    
37841,1,2016,NULL,15:00.0,09-02-2016,70200-6010              ,Advertising - Radio                ,22746,DR,KTCK                                         
37843,1,2016,NULL,16:00.0,09-02-2016,70200-6010              ,Advertising - Radio                ,4080,DR,WBAP-AM                                      
37900,1,2016,NULL,16:00.0,27-02-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
37904,1,2016,NULL,16:00.0,28-02-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
37908,1,2016,NULL,17:00.0,28-02-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
37988,1,2016,NULL,25:00.0,06-02-2016,70101-6010              ,Advertising Allocation Account     ,199,DR,THE REVIEW SOLUTION/THIRD COAST INTERACTIVE  
38193,1,2020,NULL,19:00.0,28-02-2020,70101-6010              ,Advertising Allocation Account     ,1190.75,DR,BIRDEYE INC                                  
38225,1,2020,NULL,21:00.0,07-01-2020,70200-6010              ,Advertising - Radio                ,1147.5,DR,WBAP-AM                                      
38227,1,2020,NULL,22:00.0,07-01-2020,70200-6010              ,Advertising - Radio                ,1806.25,DR,KTCK                                         
38412,2,2016,NULL,08:00.0,09-02-2016,70101-6010              ,Advertising Allocation Account     ,69.5,DR,"AIA SERVICES, LLC                            "
38489,1,2020,NULL,27:00.0,29-02-2020,70200-6010              ,Advertising - Radio                ,2550,DR,WBAP-AM                                      
38491,1,2020,NULL,15:00.0,29-02-2020,70300-6010              ,Advertising - Television           ,36868.75,DR,WFAA                                         
38493,2,2020,NULL,28:00.0,29-02-2020,70200-6010              ,Advertising - Radio                ,12367.5,DR,WBAP-AM                                      
38495,1,2020,NULL,30:00.0,29-02-2020,70200-6010              ,Advertising - Radio                ,9792,DR,KILTA                                        
38497,1,2020,NULL,31:00.0,29-02-2020,70200-6010              ,Advertising - Radio                ,300,DR,THERESA F. COLLINS                           
38499,1,2020,NULL,33:00.0,29-02-2020,70300-6010              ,Advertising - Television           ,51127.5,DR,KDFW FOX 4                                   
38501,2,2020,NULL,33:00.0,29-02-2020,70300-6010              ,Advertising - Television           ,8287.5,DR,KDFW FOX 4                                   
38505,1,2020,NULL,15:00.0,29-02-2020,70200-6010              ,Advertising - Radio                ,17212.5,DR,KTRH                                         
38507,1,2020,NULL,49:00.0,29-02-2020,70300-6010              ,Advertising - Television           ,1360,DR,KXAS-TV                                      
38509,2,2020,NULL,49:00.0,29-02-2020,70300-6010              ,Advertising - Television           ,26052.5,DR,KXAS-TV                                      
38511,1,2020,NULL,51:00.0,29-02-2020,70300-6010              ,Advertising - Television           ,22822.5,DR,KPRC                                         
38513,6,2020,NULL,53:00.0,25-02-2020,70500-6010              ,Advertising - Web                  ,5000,DR,"GOOGLE.COM, CA                               "
38526,1,2020,NULL,23:00.0,07-01-2020,70200-6010              ,Advertising - Radio                ,255,DR,KLIF                                         
38542,1,2020,NULL,49:00.0,03-01-2020,70500-6010              ,Advertising - Web                  ,5000,DR,"GOOGLE.COM, CA                               "
38546,2,2020,NULL,49:00.0,03-01-2020,70500-6010              ,Advertising - Web                  ,5000,DR,"GOOGLE.COM, CA                               "
38554,3,2020,NULL,51:00.0,04-01-2020,70500-6010              ,Advertising - Web                  ,5000,DR,"GOOGLE.COM, CA                               "
39264,2,2020,NULL,59:00.0,15-02-2020,70500-6010              ,Advertising - Web                  ,5000,DR,"GOOGLE.COM, CA                               "
39268,3,2020,NULL,59:00.0,15-02-2020,70500-6010              ,Advertising - Web                  ,5000,DR,"GOOGLE.COM, CA                               "
39272,1,2020,NULL,00:00.0,17-02-2020,70500-6010              ,Advertising - Web                  ,5000,DR,"GOOGLE.COM, CA                               "
39276,2,2020,NULL,00:00.0,17-02-2020,70500-6010              ,Advertising - Web                  ,5000,DR,"GOOGLE.COM, CA                               "
39467,2,2020,NULL,50:00.0,18-02-2020,70500-6010              ,Advertising - Web                  ,5000,DR,"GOOGLE.COM, CA                               "
39804,1,2020,NULL,00:00.0,01-03-2020,70200-6010              ,Advertising - Radio                ,68,DR,KRLD - FM                                    
40016,1,2020,NULL,12:00.0,31-03-2020,70200-6010              ,Advertising - Radio                ,300,DR,THERESA F. COLLINS                           
40238,1,2020,NULL,24:00.0,31-03-2020,70200-6010              ,Advertising - Radio                ,1700,DR,KRLD - FM                                    
40367,1,2020,NULL,57:00.0,01-02-2020,70101-6010              ,Advertising Allocation Account     ,7928.87,DR,VELOCIFY                                     
40775,1,2016,NULL,48:00.0,28-01-2016,70500-6010              ,Advertising - Web                  ,4000,DR,GOOGLE ADW MOUNTAIN VIEW                     
40804,1,2020,NULL,41:00.0,29-02-2020,70300-6010              ,Advertising - Television           ,16243.5,DR,KXAN-TV                                      
